JupiterExpress_OH.EarthMJ2000Eq.X   JupiterExpress_OH.EarthMJ2000Eq.Y   JupiterExpress_OH.EarthMJ2000Eq.Z   JupiterExpress.ElapsedSecs   
-74895895.64761287                  -15006222.05665687                  -6524915.958061479                  70416000                     
-76435987.86556557                  -15161396.7424766                   -6592162.787304655                  70416000                     
-77997901.39246422                  -15327234.25838677                  -6664004.837178942                  70416000                     
-79581553.18117252                  -15504213.00829742                  -6740648.440544218                  70416000                     
-81186861.23127012                  -15692802.12995157                  -6822297.667163379                  70416000                     
-82813748.24582602                  -15893466.14152886                  -6909156.556310486                  70416000                     
-84462142.75632501                  -16106671.31144841                  -7001431.812928412                  70416000                     
-86131976.83699442                  -16332892.29696375                  -7099335.28722205                   70416000                     
-87823180.73964389                  -16572617.24090032                  -7203085.527023442                  70416000                     
-89535675.93011157                  -16826350.06422985                  -7312908.026884254                  70416000                     
-91269368.37195529                  -17094609.80747837                  -7429034.289944902                  70416000                     
-93024143.38510133                  -17377927.82966326                  -7551700.161097631                  70416000                     
-94799862.51869427                  -17676844.0099608                   -7681143.943179823                  70416000                     
-96596362.17921497                  -17991902.88334632                  -7817604.653586715                  70416000                     
-98413453.46432251                  -18323650.21412593                  -7961320.575729974                  70416000                     
-100250922.681567                   -18672630.14471813                  -8112528.112176128                  70416000                     
-102108532.1991612                  -19039382.85123391                  -8271460.877909414                  70416000                     
-103986021.4504418                  -19424442.57309496                  -8438348.962376565                  70416000                     
-105883108.0341567                  -19828335.90368859                  -8613418.308515638                  70416000                     
-107799488.9092093                  -20251580.27979214                  -8796890.183098622                  70416000                     
-109734841.6888753                  -20694682.6536833                   -8988980.732201777                  70416000                     
-111688826.0188879                  -21158138.35464795                  -9189900.622938052                  70416000                     
-113661084.9993125                  -21642430.14222173                  -9399854.768478148                  70416000                     
-115651246.6013343                  -22148027.42801899                  -9619042.122125752                  70416000                     
-117658925.0469427                  -22675385.61058076                  -9847655.51458592                   70416000                     
-119683722.1627006                  -23224945.44449501                  -10085881.50330649                  70416000                     
-121725228.7829669                  -23797132.36482181                  -10333900.20884001                  70416000                     
-123783026.3501723                  -24392355.7246135                   -10591885.13517146                  70416000                     
-125856688.921935                   -25011007.98857535                  -10860003.01170617                  70416000                     
-127945785.8130324                  -25653464.06983504                  -11138413.75505607                  70416000                     
-130049885.0198049                  -26320081.19208017                  -11427270.72056991                  70416000                     
-132168557.3253769                  -27011199.85257031                  -11726721.46819426                  70416000                     
-134301380.5314694                  -27727146.51872364                  -12036909.24677932                  70416000                     
-136447942.7137196                  -28468238.41368942                  -12357975.23483005                  70416000                     
-138607843.0870233                  -29234790.01916799                  -12690061.24938168                  70416000                     
-140780689.434549                   -30027119.96189706                  -13033312.2782795                   70416000                     
-142966092.210246                   -30845556.36487234                  -13387878.06452827                  70416000                     
-145163656.7979696                  -31690439.10835214                  -13753913.25266261                  70416000                     
-147372976.079562                   -32562118.65488012                  -14131576.16461052                  70416000                     
-149593625.0163677                  -33460952.35057284                  -14521026.74191918                  70416000                     
-151825157.8454601                  -34387299.67665017                  -14922424.31332409                  70416000                     
-154067107.5122255                  -35341517.70339961                  -15335925.66149994                  70416000                     
-156318986.5234886                  -36323957.40771763                  -15761683.57957755                  70416000                     
-158580288.4447877                  -37334960.9791694                   -16199845.89328218                  70416000                     
-160850489.5225761                  -38374859.93502943                  -16650554.82535679                  70416000                     
-163129050.1827995                  -39443973.77029467                  -17113946.56655724                  70416000                     
-165415416.3512024                  -40542608.89797354                  -17590150.94825526                  70416000                     
-167709020.6488607                  -41671057.71287496                  -18079291.15383008                  70416000                     
-170009283.5552277                  -42829597.69587408                  -18581483.44395225                  70416000                     
-172315614.6253558                  -44018490.54290354                  -19096836.89765824                  70416000                     
-174627413.8165736                  -45237981.34496197                  -19625453.18522504                  70416000                     
-176944072.9425362                  -46488297.85937141                  -20167426.39089012                  70416000                     
-179264977.2452962                  -47769649.90285675                  -20722842.8968672                   70416000                     
-181589507.0706029                  -49082228.87507755                  -21291781.33068202                  70416000                     
-183917039.6536168                  -50426207.40320438                  -21874312.57259803                  70416000                     
-186246951.063785                   -51801739.10298976                  -22470499.82594261                  70416000                     
-188578618.4020879                  -53208958.49525309                  -23080398.77513677                  70416000                     
-190911422.3600854                  -54647981.2074686                   -23704057.89472994                  70416000                     
-193244750.1950493                  -56118904.72041604                  -24341519.02041592                  70416000                     
-195577999.0010236                  -57621810.04921159                  -24992818.32871373                  70416000                     
-197910578.8374683                  -59156764.78476763                  -25657987.8560844                   70416000                     
-200241914.8788356                  -60723827.7281476                   -26337057.57091233                  70416000                     
-202571447.4897682                  -62323054.82362178                  -27030057.77247318                  70416000                     
-204898629.3441395                  -63954505.33801636                  -27737021.30332786                  70416000                     
-207222919.5735805                  -65618246.6626941                   -28457984.91337739                  70416000                     
-209543776.1396288                  -67314356.25694689                  -29192989.28903505                  70416000                     
-211860648.4166835                  -69042920.22418115                  -29942077.73348147                  70416000                     
-214172971.7765034                  -70804029.25866014                  -30705293.97194821                  70416000                     
-216480164.9628387                  -72597773.44109768                  -31482679.7599242                   70416000                     
-218781629.9594834                  -74424237.28755689                  -32274272.83682138                  70416000                     
-221076753.4593815                  -76283495.86457086                  -33080105.46919615                  70416000                     
-223364909.0070344                  -78175612.15168828                  -33900203.56720788                  70416000                     
-225645459.1629662                  -80100635.43485969                  -34734586.22298189                  70416000                     
-227917757.368232                   -82058600.37276629                  -35583265.49399915                  70416000                     
-230181149.4377534                  -84049526.39969623                  -36446246.28770891                  70416000                     
-232434974.7598445                  -86073417.21871427                  -37323526.25460752                  70416000                     
-234678567.3469372                  -88130260.24214756                  -38215095.64559027                  70416000                     
-236911256.8968884                  -90220025.92970765                  -39120937.12868956                  70416000                     
-239132370.0033293                  -92342667.05014995                  -40041025.58902494                  70416000                     
-241341231.6100187                  -94498117.94628975                  -40975327.95345608                  70416000                     
-243537166.7474917                  -96686293.91136587                  -41923803.0874406                   70416000                     
-245719502.5357328                  -98907090.78592315                  -42886401.80677217                  70416000                     
-247887570.3975804                  -101160384.8641014                  -43863067.03487723                  70416000                     
-250040708.4140034                  -103446033.1712363                  -44853734.12408848                  70416000                     
-252178263.7610834                  -105763874.1612246                  -45858331.35466809                  70416000                     
-254299595.1779488                  -108113728.898225                   -46876780.63286977                  70416000                     
-256404075.3923357                  -110495402.8334385                  -47908998.42596812                  70416000                     
-258491093.3404202                  -112908688.3372426                  -48954896.9837882                   70416000                     
-260560055.8480253                  -115353368.1411329                  -50014385.8777924                   70416000                     
-262610388.2341405                  -117829219.7035404                  -51087373.81221011                  70416000                     
-264641533.1833803                  -120336020.1855293                  -52173770.51760866                  70416000                     
-266652947.3969285                  -122873551.2633687                  -53273488.36656453                  70416000                     
-268644096.0907728                  -125441602.6469454                  -54386443.25903784                  70416000                     
-270614446.220095                   -128039973.2379936                  -55512554.4286682                   70416000                     
-272563459.9278019                  -130668469.492452                   -56651743.13613345                  70416000                     
-274490589.7001306                  -133326901.4799043                  -57803930.59120089                  70416000                     
-276395276.0300369                  -136015077.8239858                  -58969035.66050288                  70416000                     
-278276947.4751484                  -138732800.8017134                  -60146972.86906657                  70416000                     
-280135022.3616739                  -141479862.4591044                  -61337650.97220699                  70416000                     
-281968911.2287759                  -144256042.0205433                  -62540972.12401272                  70416000                     
-283778019.3048589                  -147061104.4318601                  -63756831.50978088                  70416000                     
-285561748.623773                   -149894799.6766397                  -64985117.25861026                  70416000                     
-287319499.6657267                  -152756862.4894568                  -66225710.47227897                  70416000                     
-289050672.5883677                  -155647012.1662927                  -67478485.25488317                  70416000                     
-290754668.2110823                  -158564952.2776409                  -68743308.67963469                  70416000                     
-292430888.9543442                  -161510370.193166                   -70020040.67485067                  70416000                     
-294078739.9377865                  -164482936.4230489                  -71308533.8502847                   70416000                     
-295697630.4097564                  -167482303.8686799                  -72608633.31746045                  70416000                     
-297286975.6173907                  -170508107.1492839                  -73920176.58155531                  70416000                     
-298846199.1315957                  -173559962.2179601                  -75242993.59241611                  70416000                     
-300374735.5290675                  -176637466.4837782                  -76576907.03302249                  70416000                     
-301872033.2317513                  -179740199.6088088                  -77921732.89483371                  70416000                     
-303337557.2424038                  -182867725.0612372                  -79277281.34821388                  70416000                     
-304770791.5082252                  -186019592.4080812                  -80643357.87608391                  70416000                     
-306171240.6795805                  -189195340.2562612                  -82019764.61208713                  70416000                     
-307538431.0715436                  -192394499.7109299                  -83406301.8124139                   70416000                     
-308871910.6501513                  -195616598.1943423                  -84802769.381597                    70416000                     
-310171247.8549984                  -198861163.4131602                  -86208968.34945166                  70416000                     
-311436029.0863845                  -202127727.1426818                  -87624702.14981997                  70416000                     
-312665854.811303                   -205415828.3329151                  -89049777.49752042                  70416000                     
-313860334.5298543                  -208725014.9305792                  -90484004.64181463                  70416000                     
-315019081.2356317                  -212054843.8921126                  -91927196.84368615                  70416000                     
-316141706.3121834                  -215404879.2119552                  -93379169.0936453                   70416000                     
-317227815.8121918                  -218774688.3125057                  -94839736.29779966                  70416000                     
-318277008.6961392                  -222163837.5887572                  -96308711.30573118                  70416000                     
-319288877.02955                    -225571888.0382945                  -97785903.15565243                  70416000                     
-320263007.6430938                  -228998391.6978745                  -99271115.78182802                  70416000                     
-321198984.5445937                  -232442889.209181                   -100764147.2484237                  70416000                     
-322096391.4409651                  -235904908.4616367                  -102264789.4291276                  70416000                     
-322954813.9534054                  -239383964.0333379                  -103772827.9812697                  70416000                     
-323773841.3550338                  -242879557.0822092                  -105288042.4581544                  70416000                     
-324553067.8511596                  -246391175.375201                   -106810206.4354466                  70416000                     
-325292093.5437539                  -249918293.2263957                  -108339087.5721806                  70416000                     
-325990525.2888402                  -253460371.2115465                  -109874447.5720966                  70416000                     
-326647977.6857485                  -257016855.6272652                  -111416042.0542779                  70416000                     
-327264074.4348294                  -260587177.7706075                  -112963620.3850076                  70416000                     
-327838450.2544132                  -264170753.2296644                  -114516925.5646118                  70416000                     
-328370753.44021                    -267766981.4822292                  -116075694.295873                   70416000                     
-328860648.9743984                  -271375246.1607673                  -117639657.3690054                  70416000                     
-329307821.8749036                  -274994916.3093597                  -119208540.4653205                  70416000                     
-329711980.2884591                  -278625348.8015252                  -120782065.4018375                  70416000                     
-330072857.7646085                  -282265891.833658                   -122359951.7312102                  70416000                     
-330390214.2532532                  -285915889.1445722                  -123941918.5151633                  70416000                     
-330663835.6128951                  -289574684.4465811                  -125527686.0459251                  70416000                     
-330893531.6926373                  -293241625.5422472                  -127116977.3109505                  70416000                     
-331079133.2503654                  -296916067.7132376                  -128709519.059576                   70416000                     
-331220488.0529195                  -300597376.115618                   -130305042.3972706                  70416000                     
-331317456.5130984                  -304284927.0284585                  -131903282.8791476                  70416000                     
-331369907.2234244                  -307978107.8699781                  -133503980.101839                   70416000                     
-331377712.7832423                  -311676315.9641677                  -135106876.8235497                  70416000                     
-331340746.3534108                  -315378956.1622453                  -136711717.6938766                  70416000                     
-331258879.3395649                  -319085437.6014969                  -138318247.7429576                  70416000                     
-331131980.4486197                  -322795170.0565932                  -139926210.8340674                  70416000                     
-330959916.1057681                  -326507560.4144275                  -141535348.2905919                  70416000                     
-330742551.9544805                  -330222009.7313544                  -143145397.8553706                  70416000                     
-330479754.9947218                  -333937911.1364758                  -144756093.047184                   70416000                     
-330171395.8948104                  -337654648.6110556                  -146367162.8840938                  70416000                     
-329817351.1161467                  -341371596.4867573                  -147978331.8779632                  70416000                     
-329417504.652337                   -345088119.4060845                  -149589320.1795994                  70416000                     
-328971749.3444555                  -348803572.4735991                  -151199843.762639                   70416000                     
-328479987.8604866                  -352517301.367256                   -152809614.5620516                  70416000                     
-327942133.5151949                  -356228642.2501011                  -154418340.5194305                  70416000                     
-327358111.164353                   -359936921.4103847                  -156025725.5274198                  70416000                     
-326727858.4375615                  -363641454.6661097                  -157631469.3112616                  70416000                     
-326051327.5634686                  -367341546.7040187                  -159235267.3376471                  70416000                     
-325328487.9577078                  -371036490.6783612                  -160836810.8950658                  70416000                     
-324559329.5493527                  -374725568.5323195                  -162435787.5267619                  70416000                     
-323743866.5103868                  -378408052.5418345                  -164031881.9838806                  70416000                     
-322882140.7016923                  -382083208.4182256                  -165624777.7699845                  70416000                     
-321974223.9341453                  -385750299.9048624                  -167214159.1698088                  70416000                     
-321020218.2558366                  -389408594.2808374                  -168799713.4584227                  70416000                     
-320020253.9584501                  -393057367.7970857                  -170381132.877041                   70416000                     
-318974485.643876                   -396695910.0507461                  -171958116.0125498                  70416000                     
-317883087.1746066                  -400323526.6634715                  -173530368.4040691                  70416000                     
-316746246.4392157                  -403939540.1459202                  -175097602.4143062                  70416000                     
-315564160.6438802                  -407543289.2346288                  -176659536.5436755                  70416000                     
-314337032.502045                   -411134127.1500604                  -178215894.3990048                  70416000                     
-313065067.4254506                  -414711419.1908951                  -179766403.4909537                  70416000                     
-311748471.6882797                  -418274539.9720047                  -181310793.9797224                  70416000                     
-310387451.5066079                  -421822870.5267731                  -182848797.4513816                  70416000                     
-308982212.9741917                  -425355795.4635593                  -184380145.7946801                  70416000                     
-307532962.7706373                  -428872700.3659292                  -185904570.2456487                  70416000                     
-306039909.498229                   -432372969.6179373                  -187421800.658535                   70416000                     
-304503265.4362859                  -435855984.7868478                  -188931565.0360768                  70416000                     
-302923248.4632667                  -439321123.6094804                  -190433589.3145966                  70416000                     
-301300083.9110559                  -442767759.5269641                  -191927597.3606382                  70416000                     
-299634006.1804028                  -446195261.6290587                  -193413311.10874                    70416000                     
-297925260.0411678                  -449602994.8229151                  -194890450.7602701                  70416000                     
-296174101.6413175                  -452990320.0374993                  -196358734.9709615                  70416000                     
-294380799.3389914                  -456356594.3063469                  -197817880.9753926                  70416000                     
-292545634.545845                   -459701170.6320942                  -199267604.6273457                  70416000                     
-290668902.8245904                  -463023397.6255506                  -200707620.3750648                  70416000                     
-288750915.5063518                  -466322619.0390007                  -202137641.2424414                  70416000                     
-286792002.0531769                  -469598173.4800488                  -203557378.9488673                  70416000                     
-284792513.2331316                  -472849394.7786458                  -204966544.3593069                  70416000                     
-282752824.8524044                  -476075613.6054444                  -206364848.4760567                  70416000                     
-280673341.328804                   -479276160.8587406                  -207752004.1100127                  70416000                     
-278554497.978688                   -482450372.9133388                  -209127728.1654606                  70416000                     
-276396760.8551012                  -485597598.0900581                  -210491744.1809447                  70416000                     
-274200623.5600763                  -488717202.9988487                  -211843784.545058                   70416000                     
-271966601.4937271                  -491808577.2223971                  -213183591.8275259                  70416000                     
-269695224.9085367                  -494871135.3569333                  -214510918.9642187                  70416000                     
-267387032.3636011                  -497904316.3882022                  -215825528.4326496                  70416000                     
-265042565.6901433                  -500907581.163161                   -217127190.8177354                  70416000                     
-262662366.818462                   -503880408.9723901                  -218415683.1982947                  70416000                     
-260246976.2315885                  -506822294.0571071                  -219690787.6525971                  70416000                     
-257796932.5735899                  -509732742.4834973                  -220952290.0139884                  70416000                     
-255312772.9733344                  -512611269.515923                   -222199978.8884062                  70416000                     
-252795033.7902862                  -515457397.454608                   -223433644.8936808                  70416000                     
-250244251.6300856                  -518270653.8616042                  -224653080.0768752                  70416000                     
-247660964.5613714                  -521050570.1242794                  -225858077.4834221                  70416000                     
-245045713.4876804                  -523796680.3452859                  -227048430.8694174                  70416000                     
-242399043.6124973                  -526508520.5677975                  -228223934.5547209                  70416000                     
-239721505.9115389                  -529185628.3337379                  -229384383.4079717                  70416000                     
-237013658.5186049                  -531827542.537962                   -230529572.9403422                  70416000                     
-234276067.9527586                  -534433803.4993662                  -231659299.470367                   70416000                     
-231509310.1635146                  -537003953.1391312                  -232773360.3146079                  70416000                     
-228713971.4366125                  -539537535.1499197                  -233871553.9624958                  70416000                     
-225890649.2741688                  -542034095.0639809                  -234953680.2096464                  70416000                     
-223039953.4270668                  -544493180.1871582                  -236019540.2529099                  70416000                     
-220162507.298749                   -546914339.4653958                  -237068936.7932037                  70416000                     
-217258949.9327421                  -549297123.4942238                  -238101674.2477621                  70416000                     
-214329938.6928738                  -551641085.0612264                  -239117559.2342041                  70416000                     
-211376152.487904                   -553945780.7727578                  -240116401.528267                   70416000                     
-208398294.9580469                  -556210774.3332856                  -241098015.663954                   70416000                     
-205397096.5416307                  -558435641.7387904                  -242062223.1791036                  70416000                     
-202373314.0970952                  -560619977.922848                   -243008855.2046598                  70416000                     
-199327727.1762407                  -562763403.4821428                  -243937754.7779328                  70416000                     
-196261131.2022397                  -564865569.6059688                  -244848778.170143                   70416000                     
-193174329.1254148                  -566926159.7745266                  -245741794.8114233                  70416000                     
-190068123.7066048                  -568944888.035104                   -246616685.9359103                  70416000                     
-186943312.0484744                  -570921494.8972346                  -247473342.5024275                  70416000                     
-183800682.8494332                  -572855742.3819251                  -248311663.0345056                  70416000                     
-180641015.8911335                  -574747409.4631211                  -249131551.8188725                  70416000                     
-177465082.8800341                  -576596288.5036577                  -249932917.6173089                  70416000                     
-174273648.8574661                  -578402182.7441211                  -250715672.8426035                  70416000                     
-171067473.6842145                  -580164904.6191977                  -251479733.0652104                  70416000                     
-167847313.3880649                  -581884274.6119783                  -252225016.7179578                  70416000                     
-164613921.3491862                  -583560120.4129133                  -252951444.9052196                  70416000                     
-161368049.3857003                  -585192276.2449118                  -253658941.2680193                  70416000                     
-158110448.8165367                  -586780582.3026265                  -254347431.8917384                  70416000                     
-154841871.5520215                  -588324884.3108406                  -255016845.2628479                  70416000                     
-151563071.2210274                  -589825033.2284464                  -255667112.2857259                  70416000                     
-148274804.3097272                  -591280885.1152759                  -256298166.3639478                  70416000                     
-144977831.2769832                  -592692301.1515015                  -256909943.538708                   70416000                     
-141672917.6290627                  -594059147.7710369                  -257502382.6676643                  70416000                     
-138360834.9799457                  -595381296.858453                   -258075425.6267294                  70416000                     
-135042362.176803                   -596658625.9780672                  -258629017.529748                   70416000                     
-131718286.6164587                  -597891018.6625338                  -259163106.9881002                  70416000                     
-128389405.8901918                  -599078364.8895556                  -259677646.472853                   70416000                     
-125056529.8334854                  -600220562.0102243                  -260172592.8893593                  70416000                     
-121720482.8831728                  -601317516.5250916                  -260647908.5101366                  70416000                     
-118382106.3251776                  -602369147.1497648                  -261103562.4008917                  70416000                     
-115042259.6050633                  -603375389.4318509                  -261539532.3670102                  70416000                     
-111701819.5764636                  -604336201.6530511                  -261955807.2148719                  70416000                     
-108361676.7392596                  -605251570.9458363                  -262352388.8242327                  70416000                     
-105022728.4119195                  -606121517.9006019                  -262729293.3536238                  70416000                     
-101685870.1118585                  -606946098.0465109                  -263086551.0629842                  70416000                     
-98351987.33715355                  -607725399.6594307                  -263424204.7389026                  70416000                     
-95021949.73659021                  -608459538.7799881                  -263742307.2472524                  70416000                     
-91696608.4830405                   -609148653.1724823                  -264040918.9628778                  70416000                     
-88376796.39901546                  -609792896.8232052                  -264320105.6595546                  70416000                     
-85063329.72726287                  -610392435.8330156                  -264579937.0936349                  70416000                     
-81757010.46619219                  -610947445.8050301                  -264820486.2227764                  70416000                     
-78458628.56783015                  -611458110.3924199                  -265041828.8651876                  70416000                     
-75168963.69988088                  -611924620.5555724                  -265244043.5962117                  70416000                     
-71888786.55371165                  -612347174.1470962                  -265427211.7314705                  70416000                     
-68618859.82363531                  -612725975.5751567                  -265591417.3103189                  70416000                     
-65359939.02807701                  -613061235.424439                   -265736747.0477239                  70416000                     
-62112773.32959588                  -613353170.0153619                  -265863290.2609941                  70416000                     
-58878106.46536976                  -613602000.9503976                  -265971138.8003158                  70416000                     
-55656677.84087513                  -613807954.7311975                  -266060387.0203516                  70416000                     
-52449223.78254633                  -613971262.5336516                  -266131131.8263829                  70416000                     
-49256478.90476384                  -614092160.2065653                  -266183472.816496                   70416000                     
-46079177.53324081                  -614170888.5267164                  -266217512.527286                   70416000                     
-42918055.14178894                  -614207693.7174219                  -266233356.7818972                  70416000                     
-39773849.79118618                  -614202828.2383065                  -266231115.1422405                  70416000                     
-36647303.58099614                  -614156551.8909461                  -266210901.4836859                  70416000                     
-33539164.10754821                  -614069133.3550264                  -266172834.736221                   70416000                     
-30450185.82724713                  -613940852.3440267                  -266117039.8569164                  70416000                     
-27381131.04159622                  -613772002.5937684                  -266043649.0920088                  70416000                     
-24332769.97518171                  -613562895.7861861                  -265952803.5224023                  70416000                     
-21305879.23121931                  -613313866.1889871                  -265844654.7449198                  70416000                     
-18301237.98859313                  -613025275.2759349                  -265719366.3479965                  70416000                     
-15319621.84580988                  -612697515.1042465                  -265577114.6979353                  70416000                     
-12361795.15020028                  -612331009.162516                   -265418088.6089728                  70416000                     
-9428503.494789243                  -611926210.0467852                  -265242487.7947667                  70416000                     
-6520468.190488353                  -611483594.4537379                  -265050520.4498238                  70416000                     
-3638383.745016277                  -611003656.9154067                  -264842400.605219                   70416000                     
-782918.2106458545                  -610486903.8761356                  -264618345.8690635                  70416000                     
2045284.578569978                   -609933849.1685404                  -264378575.8768854                  70416000                     
4845602.046409532                   -609345011.1703049                  -264123311.4592895                  70416000                     
7617430.059085131                   -608720911.3590115                  -263852774.3407023                  70416000                     
10360180.68249826                   -608062073.7594135                  -263567187.1349478                  70416000                     
13073280.58531447                   -607369024.8042876                  -263266773.4448481                  70416000                     
15756169.95544246                   -606642293.2659032                  -262951757.943856                   70416000                     
18408301.7139069                    -605882410.0653315                  -262622366.3834345                  70416000                     
21029140.79976651                   -605089907.8948675                  -262278825.5205263                  70416000                     
23618163.33007656                   -604265320.6889638                  -261921362.9956423                  70416000                     
26174855.49532144                   -603409183.0537107                  -261550207.2161237                  70416000                     
28698712.12676626                   -602522029.8136306                  -261165587.3113959                  70416000                     
31189234.96082692                   -601604395.8507328                  -260767733.2256421                  70416000                     
33645930.71141881                   -600656816.3889312                  -260356875.9974741                  70416000                     
36068309.12321793                   -599679827.8207057                  -259933248.2491065                  70416000                     
38455881.20015973                   -598673969.1000363                  -259497084.8775512                  70416000                     
40808157.78511588                   -597639783.6625586                  -259048623.9175937                  70416000                     
43124648.6300016                    -596577821.8032598                  -258588107.537692                   70416000                     
45404862.07709284                   -595488643.4426062                  -258115783.1318944                  70416000                     
47648305.49905615                   -594372821.2140191                  -257631904.4695951                  70416000                     
49854486.70912032                   -593230943.7605962                  -257136732.8423515                  70416000                     
52022916.59910829                   -592063618.9906297                  -256630538.0899115                  70416000                     
54153113.18918677                   -590871476.8193898                  -256113599.3083179                  70416000                     
56244606.98937279                   -589655170.7148786                  -255586204.9861028                  70416000                     
58296947.09469867                   -588415377.3496633                  -255048652.3489136                  70416000                     
60309706.9647925                    -587152793.9950223                  -254501245.8613495                  70416000                     
62282488.69327584                   -585868133.9347852                  -253944295.0939751                  70416000                     
64214924.94537918                   -584562120.8183688                  -253378112.3792766                  70416000                     
66106678.48235711                   -583235483.1449555                  -252803010.7226707                  70416000                     
67957439.89176621                   -581888949.837824                   -252219302.2856944                  70416000                     
69766924.46567476                   -580523247.3266063                  -251627297.5226295                  70416000                     
71534869.07190618                   -579139098.031582                   -251027304.8582315                  70416000                     
73261029.53538838                   -577737219.8418894                  -250419630.7054938                  70416000                     
74945178.70174038                   -576318326.1166099                  -249804579.6273031                  70416000                     
76587105.1112147                    -574883125.8199263                  -249182454.4981404                  70416000                     
78186612.08125192                   -573432323.5382876                  -248553556.5856389                  70416000                     
79131856.97564247                   -572548994.6784954                  -248170642.4140152                  70416000                     
