JupiterExpress.SunICRF.X   JupiterExpress.SunICRF.Y   JupiterExpress.SunICRF.Z   JupiterExpress.ElapsedDays   
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
246292598.8553317          -678467660.5407176         -294094793.8337263         815                          
