Spacecraft: JupiterExpress_Finite

Start Time (UTC)            Stop Time (UTC)               Duration (s)    Occ Body        Type        Event Number  Total Duration (s)
25 Feb 2032 05:34:04.943    25 Feb 2032 06:36:07.639      3722.6956234    Jupiter         Umbra       1             3722.6956234
25 Feb 2032 08:57:03.736    25 Feb 2032 10:11:30.661      4466.9250677    Jupiter         Umbra       2             4471.3252544
25 Feb 2032 10:11:30.661    25 Feb 2032 10:11:35.061      4.4001867296    Jupiter         Penumbra    2             4471.3252544
25 Feb 2032 12:32:21.660    25 Feb 2032 12:32:25.132      3.4722830169    Jupiter         Penumbra    3             4476.3469381
25 Feb 2032 12:32:25.132    25 Feb 2032 13:46:53.607      4468.4749499    Jupiter         Umbra       3             4476.3469381
25 Feb 2032 13:46:53.607    25 Feb 2032 13:46:58.007      4.3997051893    Jupiter         Penumbra    3             4476.3469381
25 Feb 2032 16:07:43.001    25 Feb 2032 16:07:46.470      3.4697747324    Jupiter         Penumbra    4             4473.5788324
25 Feb 2032 16:07:46.470    25 Feb 2032 17:22:16.579      4470.1090577    Jupiter         Umbra       4             4473.5788324
25 Feb 2032 19:43:04.633    25 Feb 2032 19:43:08.100      3.4661638085    Jupiter         Penumbra    5             4475.0501393
25 Feb 2032 19:43:08.100    25 Feb 2032 20:57:39.684      4471.5839755    Jupiter         Umbra       5             4475.0501393
25 Feb 2032 23:18:30.318    26 Feb 2032 00:33:02.996      4472.6779371    Jupiter         Umbra       6             4477.0741659
26 Feb 2032 00:33:02.996    26 Feb 2032 00:33:07.392      4.3962287949    Jupiter         Penumbra    6             4477.0741659
26 Feb 2032 02:53:53.282    26 Feb 2032 04:08:26.542      4473.2592732    Jupiter         Umbra       7             4473.2592732
26 Feb 2032 06:29:13.506    26 Feb 2032 06:29:16.959      3.4538769862    Jupiter         Penumbra    8             4476.7826460
26 Feb 2032 06:29:16.959    26 Feb 2032 07:43:50.288      4473.3287690    Jupiter         Umbra       8             4476.7826460
26 Feb 2032 10:04:41.137    26 Feb 2032 11:19:14.155      4473.0180711    Jupiter         Umbra       9             4477.4114679
26 Feb 2032 11:19:14.155    26 Feb 2032 11:19:18.548      4.3933967594    Jupiter         Penumbra    9             4477.4114679
26 Feb 2032 13:40:02.040    26 Feb 2032 13:40:05.489      3.4496059874    Jupiter         Penumbra    10            4475.9961435
26 Feb 2032 13:40:05.489    26 Feb 2032 14:54:38.036      4472.5465375    Jupiter         Umbra       10            4475.9961435
26 Feb 2032 17:15:29.680    26 Feb 2032 18:30:01.834      4472.1536145    Jupiter         Umbra       11            4476.5468327
26 Feb 2032 18:30:01.834    26 Feb 2032 18:30:06.227      4.3932182249    Jupiter         Penumbra    11            4476.5468327
26 Feb 2032 20:50:53.453    26 Feb 2032 22:05:25.484      4472.0311021    Jupiter         Umbra       12            4472.0311021
27 Feb 2032 00:26:13.255    27 Feb 2032 00:26:16.703      3.4481865121    Jupiter         Penumbra    13            4475.7202366
27 Feb 2032 00:26:16.703    27 Feb 2032 01:40:48.975      4472.2720501    Jupiter         Umbra       13            4475.7202366
27 Feb 2032 04:01:39.506    27 Feb 2032 05:16:12.351      4472.8446450    Jupiter         Umbra       14            4477.2375822
27 Feb 2032 05:16:12.351    27 Feb 2032 05:16:16.744      4.3929372216    Jupiter         Penumbra    14            4477.2375822
27 Feb 2032 07:37:02.107    27 Feb 2032 08:51:35.703      4473.5953582    Jupiter         Umbra       15            4473.5953582
27 Feb 2032 11:12:24.863    27 Feb 2032 12:26:59.146      4474.2830814    Jupiter         Umbra       16            4474.2830814
27 Feb 2032 14:47:44.712    27 Feb 2032 14:47:48.149      3.4370488487    Jupiter         Penumbra    17            4482.4677100
27 Feb 2032 14:47:48.149    27 Feb 2032 16:02:22.790      4474.6408879    Jupiter         Umbra       17            4482.4677100
27 Feb 2032 16:02:22.790    27 Feb 2032 16:02:27.179      4.3897732627    Jupiter         Penumbra    17            4482.4677100
27 Feb 2032 18:23:12.250    27 Feb 2032 19:37:46.703      4474.4525547    Jupiter         Umbra       18            4474.4525547
27 Feb 2032 21:58:33.847    27 Feb 2032 21:58:37.276      3.4289217554    Jupiter         Penumbra    19            4481.4368459
27 Feb 2032 21:58:37.276    27 Feb 2032 23:13:10.897      4473.6204247    Jupiter         Umbra       19            4481.4368459
27 Feb 2032 23:13:10.897    27 Feb 2032 23:13:15.284      4.3874994619    Jupiter         Penumbra    19            4481.4368459
28 Feb 2032 01:34:03.122    28 Feb 2032 02:48:35.320      4472.1980934    Jupiter         Umbra       20            4472.1980934
28 Feb 2032 05:09:29.494    28 Feb 2032 06:23:59.869      4470.3746655    Jupiter         Umbra       21            4470.3746655
28 Feb 2032 08:44:52.572    28 Feb 2032 08:44:55.999      3.4266246948    Jupiter         Penumbra    22            4476.2343652
28 Feb 2032 08:44:55.999    28 Feb 2032 09:59:24.419      4468.4199330    Jupiter         Umbra       22            4476.2343652
28 Feb 2032 09:59:24.419    28 Feb 2032 09:59:28.807      4.3878074968    Jupiter         Penumbra    22            4476.2343652
28 Feb 2032 12:20:22.239    28 Feb 2032 13:34:48.850      4466.6116912    Jupiter         Umbra       23            4466.6116912
28 Feb 2032 15:55:44.478    28 Feb 2032 15:55:47.911      3.4322064137    Jupiter         Penumbra    24            4472.9927991
28 Feb 2032 15:55:47.911    28 Feb 2032 17:10:13.081      4465.1702090    Jupiter         Umbra       24            4472.9927991
28 Feb 2032 17:10:13.081    28 Feb 2032 17:10:17.471      4.3903836748    Jupiter         Penumbra    24            4472.9927991
28 Feb 2032 19:31:12.867    28 Feb 2032 20:45:37.081      4464.2137970    Jupiter         Umbra       25            4464.2137970
28 Feb 2032 23:06:33.700    28 Feb 2032 23:06:37.139      3.4387329826    Jupiter         Penumbra    26            4471.5716409
28 Feb 2032 23:06:37.139    29 Feb 2032 00:21:00.879      4463.7398387    Jupiter         Umbra       26            4471.5716409
29 Feb 2032 00:21:00.879    29 Feb 2032 00:21:05.272      4.3930692365    Jupiter         Penumbra    26            4471.5716409
29 Feb 2032 02:42:00.916    29 Feb 2032 03:56:24.549      4463.6331976    Jupiter         Umbra       27            4468.0272249
29 Feb 2032 03:56:24.549    29 Feb 2032 03:56:28.944      4.3940272881    Jupiter         Penumbra    27            4468.0272249
29 Feb 2032 06:17:24.490    29 Feb 2032 07:31:48.192      4463.7014380    Jupiter         Umbra       28            4463.7014380
29 Feb 2032 09:52:44.722    29 Feb 2032 09:52:48.166      3.4434157424    Jupiter         Penumbra    29            4471.5701064
29 Feb 2032 09:52:48.166    29 Feb 2032 11:07:11.897      4463.7315280    Jupiter         Umbra       29            4471.5701064
29 Feb 2032 11:07:11.897    29 Feb 2032 11:07:16.292      4.3951626169    Jupiter         Penumbra    29            4471.5701064
29 Feb 2032 13:28:12.167    29 Feb 2032 14:42:35.722      4463.5554050    Jupiter         Umbra       30            4463.5554050
29 Feb 2032 17:03:33.120    29 Feb 2032 17:03:36.565      3.4449760336    Jupiter         Penumbra    31            4466.5496165
29 Feb 2032 17:03:36.565    29 Feb 2032 18:17:59.669      4463.1046405    Jupiter         Umbra       31            4466.5496165
29 Feb 2032 20:39:01.251    29 Feb 2032 21:53:23.684      4462.4336876    Jupiter         Umbra       32            4466.8308914
29 Feb 2032 21:53:23.684    29 Feb 2032 21:53:28.082      4.3972038198    Jupiter         Penumbra    32            4466.8308914
01 Mar 2032 00:14:22.525    01 Mar 2032 00:14:25.974      3.4492394887    Jupiter         Penumbra    33            4465.1507789
01 Mar 2032 00:14:25.974    01 Mar 2032 01:28:47.676      4461.7015394    Jupiter         Umbra       33            4465.1507789
01 Mar 2032 03:49:50.416    01 Mar 2032 05:04:11.539      4461.1229473    Jupiter         Umbra       34            4465.5230052
01 Mar 2032 05:04:11.539    01 Mar 2032 05:04:15.939      4.4000578579    Jupiter         Penumbra    34            4465.5230052
01 Mar 2032 07:25:14.282    01 Mar 2032 08:39:35.188      4460.9057286    Jupiter         Umbra       35            4460.9057286
01 Mar 2032 11:00:33.925    01 Mar 2032 11:00:37.385      3.4602992004    Jupiter         Penumbra    36            4464.6543617
01 Mar 2032 11:00:37.385    01 Mar 2032 12:14:58.579      4461.1940625    Jupiter         Umbra       36            4464.6543617
01 Mar 2032 14:35:59.701    01 Mar 2032 15:50:21.729      4462.0279219    Jupiter         Umbra       37            4466.4323011
01 Mar 2032 15:50:21.729    01 Mar 2032 15:50:26.134      4.4043791480    Jupiter         Penumbra    37            4466.4323011
01 Mar 2032 18:11:21.381    01 Mar 2032 19:25:44.708      4463.3270373    Jupiter         Umbra       38            4467.7320344
01 Mar 2032 19:25:44.708    01 Mar 2032 19:25:49.113      4.4049971038    Jupiter         Penumbra    38            4467.7320344
01 Mar 2032 21:46:42.731    01 Mar 2032 23:01:07.631      4464.9003138    Jupiter         Umbra       39            4464.9003138
02 Mar 2032 01:22:04.142    02 Mar 2032 02:36:30.626      4466.4836668    Jupiter         Umbra       40            4470.8881937
02 Mar 2032 02:36:30.626    02 Mar 2032 02:36:35.030      4.4045268791    Jupiter         Penumbra    40            4470.8881937
02 Mar 2032 04:57:22.540    02 Mar 2032 04:57:26.001      3.4613961820    Jupiter         Penumbra    41            4475.6679952
02 Mar 2032 04:57:26.001    02 Mar 2032 06:11:53.804      4467.8029126    Jupiter         Umbra       41            4475.6679952
02 Mar 2032 06:11:53.804    02 Mar 2032 06:11:58.208      4.4036863837    Jupiter         Penumbra    41            4475.6679952
02 Mar 2032 08:32:48.585    02 Mar 2032 09:47:17.232      4468.6468894    Jupiter         Umbra       42            4468.6468894
02 Mar 2032 12:08:11.985    02 Mar 2032 13:22:40.912      4468.9267988    Jupiter         Umbra       43            4473.3287621
02 Mar 2032 13:22:40.912    02 Mar 2032 13:22:45.314      4.4019632740    Jupiter         Penumbra    43            4473.3287621
02 Mar 2032 15:43:32.635    02 Mar 2032 15:43:36.088      3.4531043842    Jupiter         Penumbra    44            4476.5534315
02 Mar 2032 15:43:36.088    02 Mar 2032 16:58:04.787      4468.6988121    Jupiter         Umbra       44            4476.5534315
02 Mar 2032 16:58:04.787    02 Mar 2032 16:58:09.189      4.4015150517    Jupiter         Penumbra    44            4476.5534315
02 Mar 2032 19:19:00.616    02 Mar 2032 20:33:28.757      4468.1410325    Jupiter         Umbra       45            4468.1410325
02 Mar 2032 22:54:21.762    02 Mar 2032 22:54:25.214      3.4520451212    Jupiter         Penumbra    46            4475.3494984
02 Mar 2032 22:54:25.214    03 Mar 2032 00:08:52.710      4467.4956345    Jupiter         Umbra       46            4475.3494984
03 Mar 2032 00:08:52.710    03 Mar 2032 00:08:57.111      4.4018186862    Jupiter         Penumbra    46            4475.3494984
03 Mar 2032 02:29:49.549    03 Mar 2032 03:44:16.547      4466.9988534    Jupiter         Umbra       47            4466.9988534
03 Mar 2032 06:05:13.398    03 Mar 2032 07:19:40.218      4466.8198738    Jupiter         Umbra       48            4466.8198738
03 Mar 2032 09:40:33.247    03 Mar 2032 09:40:36.702      3.4547118237    Jupiter         Penumbra    49            4474.8780729
03 Mar 2032 09:40:36.702    03 Mar 2032 10:55:03.722      4467.0200123    Jupiter         Umbra       49            4474.8780729
03 Mar 2032 10:55:03.722    03 Mar 2032 10:55:08.125      4.4033488026    Jupiter         Penumbra    49            4474.8780729
03 Mar 2032 13:15:59.576    03 Mar 2032 14:30:27.116      4467.5398822    Jupiter         Umbra       50            4467.5398822
03 Mar 2032 16:51:22.280    03 Mar 2032 18:05:50.494      4468.2141392    Jupiter         Umbra       51            4468.2141392
03 Mar 2032 20:26:41.699    03 Mar 2032 20:26:45.151      3.4514736850    Jupiter         Penumbra    52            4476.6686278
03 Mar 2032 20:26:45.151    03 Mar 2032 21:41:13.965      4468.8147414    Jupiter         Umbra       52            4476.6686278
03 Mar 2032 21:41:13.965    03 Mar 2032 21:41:18.368      4.4024127536    Jupiter         Penumbra    52            4476.6686278
04 Mar 2032 00:02:08.500    04 Mar 2032 01:16:37.617      4469.1162887    Jupiter         Umbra       53            4469.1162887
04 Mar 2032 03:37:32.526    04 Mar 2032 04:52:01.491      4468.9649304    Jupiter         Umbra       54            4473.3657804
04 Mar 2032 04:52:01.491    04 Mar 2032 04:52:05.891      4.4008499477    Jupiter         Penumbra    54            4473.3657804
04 Mar 2032 07:12:53.801    04 Mar 2032 07:12:57.245      3.4437394934    Jupiter         Penumbra    55            4471.7708176
04 Mar 2032 07:12:57.245    04 Mar 2032 08:27:25.572      4468.3270781    Jupiter         Umbra       55            4471.7708176
04 Mar 2032 10:48:22.493    04 Mar 2032 12:02:49.792      4467.2993999    Jupiter         Umbra       56            4467.2993999
04 Mar 2032 14:23:44.530    04 Mar 2032 14:23:47.973      3.4425683320    Jupiter         Penumbra    57            4473.9198642
04 Mar 2032 14:23:47.973    04 Mar 2032 15:38:14.049      4466.0766640    Jupiter         Umbra       57            4473.9198642
04 Mar 2032 15:38:14.049    04 Mar 2032 15:38:18.450      4.4006318087    Jupiter         Penumbra    57            4473.9198642
04 Mar 2032 17:59:13.347    04 Mar 2032 19:13:38.238      4464.8910451    Jupiter         Umbra       58            4464.8910451
04 Mar 2032 21:34:34.887    04 Mar 2032 21:34:38.333      3.4453255590    Jupiter         Penumbra    59            4471.7935461
04 Mar 2032 21:34:38.333    04 Mar 2032 22:49:02.279      4463.9460442    Jupiter         Umbra       59            4471.7935461
04 Mar 2032 22:49:02.279    04 Mar 2032 22:49:06.681      4.4021763839    Jupiter         Penumbra    59            4471.7935461
05 Mar 2032 01:10:02.776    05 Mar 2032 02:24:26.140      4463.3640876    Jupiter         Umbra       60            4463.3640876
05 Mar 2032 04:45:23.245    05 Mar 2032 04:45:26.693      3.4483367577    Jupiter         Penumbra    61            4466.6021911
05 Mar 2032 04:45:26.693    05 Mar 2032 05:59:49.847      4463.1538544    Jupiter         Umbra       61            4466.6021911
05 Mar 2032 08:20:50.271    05 Mar 2032 09:35:13.477      4463.2062436    Jupiter         Umbra       62            4467.6099979
05 Mar 2032 09:35:13.477    05 Mar 2032 09:35:17.881      4.4037542772    Jupiter         Penumbra    62            4467.6099979
05 Mar 2032 11:56:13.825    05 Mar 2032 13:10:37.143      4463.3178321    Jupiter         Umbra       63            4463.3178321
05 Mar 2032 15:31:34.270    05 Mar 2032 15:31:37.716      3.4465111792    Jupiter         Penumbra    64            4471.0916389
05 Mar 2032 15:31:37.716    05 Mar 2032 16:46:00.958      4463.2419562    Jupiter         Umbra       64            4471.0916389
05 Mar 2032 16:46:00.958    05 Mar 2032 16:46:05.361      4.4031715253    Jupiter         Penumbra    64            4471.0916389
05 Mar 2032 19:07:02.252    05 Mar 2032 20:21:25.009      4462.7568458    Jupiter         Umbra       65            4462.7568458
05 Mar 2032 22:42:24.152    05 Mar 2032 22:42:27.595      3.4432214918    Jupiter         Penumbra    66            4465.1764131
05 Mar 2032 22:42:27.595    05 Mar 2032 23:56:49.328      4461.7331916    Jupiter         Umbra       66            4465.1764131
06 Mar 2032 02:17:53.707    06 Mar 2032 03:32:13.883      4460.1754765    Jupiter         Umbra       67            4464.5781671
06 Mar 2032 03:32:13.883    06 Mar 2032 03:32:18.285      4.4026906136    Jupiter         Penumbra    67            4464.5781671
06 Mar 2032 05:53:20.363    06 Mar 2032 07:07:38.584      4458.2210715    Jupiter         Umbra       68            4458.2210715
06 Mar 2032 09:28:43.764    06 Mar 2032 09:28:47.211      3.4465457546    Jupiter         Penumbra    69            4463.9510444
06 Mar 2032 09:28:47.211    06 Mar 2032 10:43:03.310      4456.0995638    Jupiter         Umbra       69            4463.9510444
06 Mar 2032 10:43:03.310    06 Mar 2032 10:43:07.715      4.4049348682    Jupiter         Penumbra    69            4463.9510444
06 Mar 2032 13:04:13.865    06 Mar 2032 14:18:27.935      4454.0699203    Jupiter         Umbra       70            4454.0699203
06 Mar 2032 16:39:40.004    06 Mar 2032 17:53:52.361      4452.3571599    Jupiter         Umbra       71            4456.7663576
06 Mar 2032 17:53:52.361    06 Mar 2032 17:53:56.770      4.4091976946    Jupiter         Penumbra    71            4456.7663576
06 Mar 2032 20:15:01.973    06 Mar 2032 20:15:05.434      3.4614250995    Jupiter         Penumbra    72            4454.5658823
06 Mar 2032 20:15:05.434    06 Mar 2032 21:29:16.538      4451.1044572    Jupiter         Umbra       72            4454.5658823
06 Mar 2032 23:50:30.129    07 Mar 2032 01:04:40.477      4450.3476173    Jupiter         Umbra       73            4450.3476173
07 Mar 2032 03:25:54.222    07 Mar 2032 04:40:04.237      4450.0142216    Jupiter         Umbra       74            4454.4301175
07 Mar 2032 04:40:04.237    07 Mar 2032 04:40:08.653      4.4158958830    Jupiter         Penumbra    74            4454.4301175
07 Mar 2032 07:01:14.489    07 Mar 2032 07:01:17.965      3.4758027876    Jupiter         Penumbra    75            4453.4234681
07 Mar 2032 07:01:17.965    07 Mar 2032 08:15:27.913      4449.9476653    Jupiter         Umbra       75            4453.4234681
07 Mar 2032 10:36:41.649    07 Mar 2032 11:50:51.603      4449.9535934    Jupiter         Umbra       76            4454.3726652
07 Mar 2032 11:50:51.603    07 Mar 2032 11:50:56.022      4.4190717861    Jupiter         Penumbra    76            4454.3726652
07 Mar 2032 14:12:02.036    07 Mar 2032 14:12:05.518      3.4821985988    Jupiter         Penumbra    77            4453.3408751
07 Mar 2032 14:12:05.518    07 Mar 2032 15:26:15.377      4449.8586765    Jupiter         Umbra       77            4453.3408751
07 Mar 2032 17:47:29.688    07 Mar 2032 19:01:39.254      4449.5666865    Jupiter         Umbra       78            4449.5666865
07 Mar 2032 21:22:54.108    07 Mar 2032 22:37:03.198      4449.0902846    Jupiter         Umbra       79            4453.5140285
07 Mar 2032 22:37:03.198    07 Mar 2032 22:37:07.622      4.4237438589    Jupiter         Penumbra    79            4453.5140285
08 Mar 2032 00:58:18.578    08 Mar 2032 02:12:27.125      4448.5471600    Jupiter         Umbra       80            4448.5471600
08 Mar 2032 04:33:42.806    08 Mar 2032 05:47:50.930      4448.1239256    Jupiter         Umbra       81            4452.5521837
08 Mar 2032 05:47:50.930    08 Mar 2032 05:47:55.358      4.4282581424    Jupiter         Penumbra    81            4452.5521837
08 Mar 2032 08:09:02.990    08 Mar 2032 08:09:06.495      3.5044770688    Jupiter         Penumbra    82            4455.9571240
08 Mar 2032 08:09:06.495    08 Mar 2032 09:23:14.516      4448.0218485    Jupiter         Umbra       82            4455.9571240
08 Mar 2032 09:23:14.516    08 Mar 2032 09:23:18.947      4.4307984877    Jupiter         Penumbra    82            4455.9571240
08 Mar 2032 11:44:29.423    08 Mar 2032 12:58:37.825      4448.4013343    Jupiter         Umbra       83            4448.4013343
08 Mar 2032 15:19:51.511    08 Mar 2032 16:34:00.850      4449.3385049    Jupiter         Umbra       84            4453.7738786
08 Mar 2032 16:34:00.850    08 Mar 2032 16:34:05.285      4.4353737496    Jupiter         Penumbra    84            4453.7738786
08 Mar 2032 18:55:12.845    08 Mar 2032 20:09:23.646      4450.8013332    Jupiter         Umbra       85            4455.2382994
08 Mar 2032 20:09:23.646    08 Mar 2032 20:09:28.083      4.4369661016    Jupiter         Penumbra    85            4455.2382994
08 Mar 2032 22:30:33.670    08 Mar 2032 23:44:46.318      4452.6483875    Jupiter         Umbra       86            4452.6483875
09 Mar 2032 02:05:54.341    09 Mar 2032 03:20:08.994      4454.6533661    Jupiter         Umbra       87            4454.6533661
09 Mar 2032 05:41:11.717    09 Mar 2032 05:41:15.242      3.5249400185    Jupiter         Penumbra    88            4464.5195694
09 Mar 2032 05:41:15.242    09 Mar 2032 06:55:31.798      4456.5564519    Jupiter         Umbra       88            4464.5195694
09 Mar 2032 06:55:31.798    09 Mar 2032 06:55:36.236      4.4381774962    Jupiter         Penumbra    88            4464.5195694
09 Mar 2032 09:16:33.160    09 Mar 2032 09:16:36.684      3.5240706056    Jupiter         Penumbra    89            4466.0923613
09 Mar 2032 09:16:36.684    09 Mar 2032 10:30:54.814      4458.1304488    Jupiter         Umbra       89            4466.0923613
09 Mar 2032 10:30:54.814    09 Mar 2032 10:30:59.252      4.4378418010    Jupiter         Penumbra    89            4466.0923613
09 Mar 2032 12:51:58.825    09 Mar 2032 14:06:18.068      4459.2433238    Jupiter         Umbra       90            4459.2433238
09 Mar 2032 16:27:21.628    09 Mar 2032 17:41:41.523      4459.8943399    Jupiter         Umbra       91            4464.3317938
09 Mar 2032 17:41:41.523    09 Mar 2032 17:41:45.960      4.4374539284    Jupiter         Penumbra    91            4464.3317938
09 Mar 2032 20:02:44.881    09 Mar 2032 21:17:05.090      4460.2088719    Jupiter         Umbra       92            4460.2088719
09 Mar 2032 23:38:04.740    09 Mar 2032 23:38:08.263      3.5227925749    Jupiter         Penumbra    93            4463.9183644
09 Mar 2032 23:38:08.263    10 Mar 2032 00:52:28.659      4460.3955718    Jupiter         Umbra       93            4463.9183644
10 Mar 2032 03:13:31.442    10 Mar 2032 04:27:52.126      4460.6837964    Jupiter         Umbra       94            4465.1229740
10 Mar 2032 04:27:52.126    10 Mar 2032 04:27:56.565      4.4391776668    Jupiter         Penumbra    94            4465.1229740
10 Mar 2032 06:48:54.162    10 Mar 2032 08:03:15.423      4461.2611922    Jupiter         Umbra       95            4461.2611922
10 Mar 2032 10:24:12.780    10 Mar 2032 10:24:16.309      3.5281769000    Jupiter         Penumbra    96            4465.7542093
10 Mar 2032 10:24:16.309    10 Mar 2032 11:38:38.535      4462.2260324    Jupiter         Umbra       96            4465.7542093
10 Mar 2032 13:59:34.410    10 Mar 2032 13:59:37.939      3.5292581655    Jupiter         Penumbra    97            4471.5326883
10 Mar 2032 13:59:37.939    10 Mar 2032 15:14:01.502      4463.5624055    Jupiter         Umbra       97            4471.5326883
10 Mar 2032 15:14:01.502    10 Mar 2032 15:14:05.943      4.4410246192    Jupiter         Penumbra    97            4471.5326883
10 Mar 2032 17:34:59.268    10 Mar 2032 18:49:24.411      4465.1423607    Jupiter         Umbra       98            4469.5832496
10 Mar 2032 18:49:24.411    10 Mar 2032 18:49:28.852      4.4408888323    Jupiter         Penumbra    98            4469.5832496
10 Mar 2032 21:10:20.614    10 Mar 2032 22:24:47.371      4466.7566619    Jupiter         Umbra       99            4466.7566619
11 Mar 2032 00:45:42.310    11 Mar 2032 02:00:10.481      4468.1712419    Jupiter         Umbra       100           4468.1712419
11 Mar 2032 04:21:04.607    11 Mar 2032 05:35:33.803      4469.1962854    Jupiter         Umbra       101           4473.6348979
11 Mar 2032 05:35:33.803    11 Mar 2032 05:35:38.242      4.4386125170    Jupiter         Penumbra    101           4473.6348979
11 Mar 2032 07:56:24.075    11 Mar 2032 07:56:27.596      3.5203333246    Jupiter         Penumbra    102           4473.2662147
11 Mar 2032 07:56:27.596    11 Mar 2032 09:10:57.342      4469.7458813    Jupiter         Umbra       102           4473.2662147
11 Mar 2032 11:31:51.180    11 Mar 2032 12:46:21.045      4469.8645333    Jupiter         Umbra       103           4474.3019608
11 Mar 2032 12:46:21.045    11 Mar 2032 12:46:25.482      4.4374275254    Jupiter         Penumbra    103           4474.3019608
11 Mar 2032 15:07:11.592    11 Mar 2032 15:07:15.109      3.5171027295    Jupiter         Penumbra    104           4477.6661129
11 Mar 2032 15:07:15.109    11 Mar 2032 16:21:44.820      4469.7116429    Jupiter         Umbra       104           4477.6661129
11 Mar 2032 16:21:44.820    11 Mar 2032 16:21:49.258      4.4373671757    Jupiter         Penumbra    104           4477.6661129
11 Mar 2032 18:42:39.052    11 Mar 2032 19:57:08.562      4469.5100309    Jupiter         Umbra       105           4469.5100309
11 Mar 2032 22:18:02.700    11 Mar 2032 23:32:32.180      4469.4802609    Jupiter         Umbra       106           4473.9183253
11 Mar 2032 23:32:32.180    11 Mar 2032 23:32:36.619      4.4380643405    Jupiter         Penumbra    106           4473.9183253
12 Mar 2032 01:53:22.330    12 Mar 2032 01:53:25.848      3.5181921674    Jupiter         Penumbra    107           4473.2981265
12 Mar 2032 01:53:25.848    12 Mar 2032 03:07:55.628      4469.7799343    Jupiter         Umbra       107           4473.2981265
12 Mar 2032 05:28:44.933    12 Mar 2032 05:28:48.451      3.5185284913    Jupiter         Penumbra    108           4473.9792225
12 Mar 2032 05:28:48.451    12 Mar 2032 06:43:18.912      4470.4606940    Jupiter         Umbra       108           4473.9792225
12 Mar 2032 09:04:10.648    12 Mar 2032 10:18:42.098      4471.4504166    Jupiter         Umbra       109           4475.8887915
12 Mar 2032 10:18:42.098    12 Mar 2032 10:18:46.536      4.4383748900    Jupiter         Penumbra    109           4475.8887915
12 Mar 2032 12:39:32.726    12 Mar 2032 13:54:05.290      4472.5647808    Jupiter         Umbra       110           4472.5647808
